,item,code,firstCategory,FirstCategoryID,secondCategory,SecondCategoryID
323,烘烤白芝麻,1010103030000000000,油料,5.0,芝麻,22.0
324,花生,1010103010000000000,油料,5.0,花生,20.0
325,卫生间用清洁剂/替换装,1070222020000000000,洗涤剂,156.0,合成洗涤剂,1792.0
326,餐具用洗涤剂/替换装,1070222020000000000,洗涤剂,156.0,合成洗涤剂,1792.0
327,汤婆子覆盖物/大,1070222010000000000,洗涤剂,156.0,肥（香）皂,1791.0
328,加入大豆氨基酸的洗涤剂,1070222020000000000,洗涤剂,156.0,合成洗涤剂,1792.0
329,防臭喷雾,1070222020000000000,洗涤剂,156.0,合成洗涤剂,1792.0
330,皮革光亮剂,1070222020000000000,洗涤剂,156.0,合成洗涤剂,1792.0
331,皮革去污剂,1070222020000000000,洗涤剂,156.0,合成洗涤剂,1792.0
332,起泡洗颜皂套装/绿茶,1070222010000000000,洗涤剂,156.0,肥（香）皂,1791.0
333,起泡洗颜皂套装/石榴,1070222010000000000,洗涤剂,156.0,肥（香）皂,1791.0
334,起泡洗颜皂/绿茶,1070222010000000000,洗涤剂,156.0,肥（香）皂,1791.0
335,起泡洗颜皂/石榴,1070222010000000000,洗涤剂,156.0,肥（香）皂,1791.0
336,金枪鱼,1010401000000000000,海水产品,33.0,海水鱼,210.0
337,鳀鱼,1010401000000000000,海水产品,33.0,海水鱼,210.0
338,马鲛鱼,1010401000000000000,海水产品,33.0,海水鱼,210.0
339,虾仁,1010499000000000000,海水产品,33.0,其他海水产品,217.0
340,预拌粉,1030112019900000000,淀粉制品,67.0,其他淀粉,467.0
341,鸡蛋饼,1030112990000000000,淀粉制品,67.0,其他淀粉及淀粉制品,473.0
342,老面,1030112050000000000,淀粉制品,67.0,面筋,471.0
343,发酵固种,1030112050000000000,淀粉制品,67.0,面筋,471.0
344,黑麦面团,1030112050000000000,淀粉制品,67.0,面筋,471.0
345,游戏纸牌 - 东京 浅褐色 8.5 x 5.5 x 2厘米,1060410090000000000,游艺器材,120.0,牌类娱乐用品,1054.0
346,游戏纸牌 - 纽约 浅褐色 8.5 x 5.5 x 2厘米,1060410090000000000,游艺器材,120.0,牌类娱乐用品,1054.0
347,游戏纸牌 - 伦敦 浅褐色 8.5 x 5.5 x 2厘米,1060410090000000000,游艺器材,120.0,牌类娱乐用品,1054.0
348,PP扑克,1060410090000000000,游艺器材,120.0,牌类娱乐用品,1054.0
349,棋盘游戏,1060410080000000000,游艺器材,120.0,棋类娱乐用品,1053.0
350,城市扑克牌　伦敦,1060410090000000000,游艺器材,120.0,牌类娱乐用品,1054.0
351,标签工具・LED灯,1090424010000000000,照明装置,296.0,室内照明灯具,3409.0
352,太阳能ＬＥＤ手机灯･充电电池型,1090424010000000000,照明装置,296.0,室内照明灯具,3409.0
353,LED携带灯,1090424010000000000,照明装置,296.0,室内照明灯具,3409.0
354,LED陶瓷台灯,1090424010000000000,照明装置,296.0,室内照明灯具,3409.0
355,台灯灯罩/椭圆/褶皱型,1090424090000000000,照明装置,296.0,电光源、灯具及照明装置零件,3417.0
356,LED陶瓷台灯/LED聚碳酸酯夹子灯/电源线,1090424090000000000,照明装置,296.0,电光源、灯具及照明装置零件,3417.0
357,台灯/底座,1090424090000000000,照明装置,296.0,电光源、灯具及照明装置零件,3417.0
358,LED硅胶电池式灯,1090424010000000000,照明装置,296.0,室内照明灯具,3409.0
359,韩式腌泡猪肉,1030108040000000000,熟肉制品,63.0,腌腊肉制品,433.0
360,腌泡鸡胸肉,1030108040000000000,熟肉制品,63.0,腌腊肉制品,433.0
361,腌泡猪肉,1030108040000000000,熟肉制品,63.0,腌腊肉制品,433.0
362,培根片,1030108020000000000,熟肉制品,63.0,熏肉制品,431.0
363,火腿片,1030108040000000000,熟肉制品,63.0,腌腊肉制品,433.0
364,大蒜黑胡椒香肠,1030108010000000000,熟肉制品,63.0,蒸煮香肠制品,430.0
365,辣味香肠,1030108010000000000,熟肉制品,63.0,蒸煮香肠制品,430.0
366,柠檬欧芹香肠,1030108010000000000,熟肉制品,63.0,蒸煮香肠制品,430.0
367,刺绣费用,3070599000000000000,生活服务,390.0,其他居民日常服务,4154.0
368,壁挂式蓝牙音箱,1090519060000000000,电子元件,317.0,电声器件,3533.0
369,【配件】空气净化器 电源线,1090409990000000000,电线电缆,278.0,其他电线电缆,3306.0
370,鹌鹑蛋,1010303020400000000,畜禽产品,31.0,鹌鹑蛋,188.0
371,风味酱汁,1030107050000000000,肉及肉制品,62.0,动物精及汁,428.0
372,精肋排,1030107010100000000,肉及肉制品,62.0,猪、牛、羊、鸡、鸭、鹅鲜、冷、冻肉,423.0
373,黑醋猪肉汁,1030107050000000000,肉及肉制品,62.0,动物精及汁,428.0
374,黑醋猪肉酱汁,1030107050000000000,肉及肉制品,62.0,动物精及汁,428.0
375,里脊肉,1030107010100000000,肉及肉制品,62.0,猪、牛、羊、鸡、鸭、鹅鲜、冷、冻肉,423.0
376,去骨鸡腿肉,1030107010100000000,肉及肉制品,62.0,猪、牛、羊、鸡、鸭、鹅鲜、冷、冻肉,423.0
377,去皮鸡胸肉,1030107010100000000,肉及肉制品,62.0,猪、牛、羊、鸡、鸭、鹅鲜、冷、冻肉,423.0
378,猪绞肉,1030107010100000000,肉及肉制品,62.0,猪、牛、羊、鸡、鸭、鹅鲜、冷、冻肉,423.0
379,五花肉,1030107010100000000,肉及肉制品,62.0,猪、牛、羊、鸡、鸭、鹅鲜、冷、冻肉,423.0
380,鸡翅中,1030107010100000000,肉及肉制品,62.0,猪、牛、羊、鸡、鸭、鹅鲜、冷、冻肉,423.0
381,带皮五花肉,1030107010100000000,肉及肉制品,62.0,猪、牛、羊、鸡、鸭、鹅鲜、冷、冻肉,423.0
382,牛肉末,1030107010100000000,肉及肉制品,62.0,猪、牛、羊、鸡、鸭、鹅鲜、冷、冻肉,423.0
383,牛胸肉,1030107010100000000,肉及肉制品,62.0,猪、牛、羊、鸡、鸭、鹅鲜、冷、冻肉,423.0
384,牛眼肉牛排,1030107010100000000,肉及肉制品,62.0,猪、牛、羊、鸡、鸭、鹅鲜、冷、冻肉,423.0
385,绿菊,1010113020000000000,花卉,17.0,鲜切花及花蕾,62.0
386,单白康乃馨,1010113020000000000,花卉,17.0,鲜切花及花蕾,62.0
387,黄乒乓菊,1010113020000000000,花卉,17.0,鲜切花及花蕾,62.0
388,火龙珠,1010113020000000000,花卉,17.0,鲜切花及花蕾,62.0
389,蜜桃雪山玫瑰,1010113020000000000,花卉,17.0,鲜切花及花蕾,62.0
390,白绿洋桔梗,1010113020000000000,花卉,17.0,鲜切花及花蕾,62.0
391,狂欢泡泡玫瑰,1010113020000000000,花卉,17.0,鲜切花及花蕾,62.0
392,满天星,1010113020000000000,花卉,17.0,鲜切花及花蕾,62.0
393,菊花,1010113010000000000,花卉,17.0,盆栽花,61.0
394,菊花茶冻,1030308020000000000,茶,88.0,茶制品,585.0
395,茉香绿茶,1030308010000000000,茶,88.0,精制茶,584.0
396,抹茶,1030308010000000000,茶,88.0,精制茶,584.0
397,烘焙茶,1030308010000000000,茶,88.0,精制茶,584.0
398,黄金四季春（3g）,1030308010000000000,茶,88.0,精制茶,584.0
399,黄金四季春（2g）,1030308010000000000,茶,88.0,精制茶,584.0
400,特调锡兰红茶（3g）,1030308010000000000,茶,88.0,精制茶,584.0
401,特调锡兰红茶（2g）,1030308010000000000,茶,88.0,精制茶,584.0
402,路易波士茶 调味茶饮料,1010116020000000000,茶及饮料,23.0,饮料原料,132.0
403,脱咖啡因红茶,1010116010000000000,茶及饮料,23.0,茶叶,131.0
404,冷泡茶 春毫茉莉花茶,1010116010000000000,茶及饮料,23.0,茶叶,131.0
405,云南临沧,1010116020000000000,茶及饮料,23.0,饮料原料,132.0
406,意式拼配豆,1010116020000000000,茶及饮料,23.0,饮料原料,132.0
407,胡萝卜,1010112010000000000,蔬菜,15.0,萝卜等根菜类蔬菜,45.0
408,菠菜,1010112070000000000,蔬菜,15.0,芹菜等叶菜类蔬菜,51.0
409,线椒,1010112090000000000,蔬菜,15.0,番茄等茄果类蔬菜,53.0
410,紫茄子,1010112090000000000,蔬菜,15.0,番茄等茄果类蔬菜,53.0
411,芥蓝,1010112060000000000,蔬菜,15.0,甘蓝类蔬菜,50.0
412,洋葱,1010112030000000000,蔬菜,15.0,葱蒜类蔬菜,47.0
413,牛角辣,1010112090000000000,蔬菜,15.0,番茄等茄果类蔬菜,53.0
414,白糯玉米,1010112120000000000,蔬菜,15.0,竹笋等多年生及杂类蔬菜,56.0
415,小番茄,1010112090000000000,蔬菜,15.0,番茄等茄果类蔬菜,53.0
416,樱桃萝卜,1010112010000000000,蔬菜,15.0,萝卜等根菜类蔬菜,45.0
417,烤洋葱,1030110030000000000,蔬菜加工品,65.0,干制蔬菜（脱水蔬菜）,449.0
418,烤莲藕,1030110030000000000,蔬菜加工品,65.0,干制蔬菜（脱水蔬菜）,449.0
419,烘烤南瓜片,1030110030000000000,蔬菜加工品,65.0,干制蔬菜（脱水蔬菜）,449.0
420,腌制红洋葱,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
421,红薯底,1030110030000000000,蔬菜加工品,65.0,干制蔬菜（脱水蔬菜）,449.0
422,自制洋葱干,1030110030000000000,蔬菜加工品,65.0,干制蔬菜（脱水蔬菜）,449.0
423,红薯,1010102030000000000,薯类,4.0,甘薯,17.0
424,新进切块土豆,1010102010000000000,薯类,4.0,马铃薯,15.0
425,厨房用秤,1090135040000000000,衡器,222.0,家用秤,2699.0
426,体重计,1090135040000000000,衡器,222.0,家用秤,2699.0
427,健康体重计,1090135040000000000,衡器,222.0,家用秤,2699.0
428,计算器/黑,1090626019900000000,计算器货币专用设备,347.0,其他装有计算和电子装置设备,3737.0
429,计算器 大,1090626019900000000,计算器货币专用设备,347.0,其他装有计算和电子装置设备,3737.0
430,矛杉 金凤清酒,1030306000000000000,酒,86.0,其他酒,573.0
431,矛杉 纯米清酒,1030306000000000000,酒,86.0,其他酒,573.0
432,柯诺苏酒庄源露霞多丽白葡萄酒,1030305000000000000,酒,86.0,葡萄酒,572.0
433,金雪料理清酒,1030306000000000000,酒,86.0,其他酒,573.0
434,马爹利VSOP,1030306000000000000,酒,86.0,其他酒,573.0
435,白葡萄酒,1030305000000000000,酒,86.0,葡萄酒,572.0
436,橙酒,1030306000000000000,酒,86.0,其他酒,573.0
437,白兰地,1030306000000000000,酒,86.0,其他酒,573.0
438,朝日黄啤（10L） 10L/件,1030303010000000000,酒,86.0,每吨不超过3000元的啤酒,569.0
439,宝烧酒 18L/件,1030306000000000000,酒,86.0,其他酒,573.0
440,红葡萄酒,1030305000000000000,酒,86.0,葡萄酒,572.0
441,滴落式过滤咖啡 低咖啡因,1030307060000000000,软饮料,87.0,咖啡饮料,580.0
442,低咖啡因　冻干条状哥伦比亚咖啡粉,1030307060000000000,软饮料,87.0,咖啡饮料,580.0
443,挂耳咖啡　哥伦比亚慧兰咖啡,1030307060000000000,软饮料,87.0,咖啡饮料,580.0
444,脱咖啡因绿茶,1030307050000000000,软饮料,87.0,茶饮料,579.0
445,代用茶 玫瑰茄蜜桃茶,1030307050000000000,软饮料,87.0,茶饮料,579.0
446,水果茶 苹果&生姜,1030307050000000000,软饮料,87.0,茶饮料,579.0
447,木棉豆腐,1030113020000000000,豆制品,68.0,豆制品,476.0
448,内脂豆腐,1030113020000000000,豆制品,68.0,豆制品,476.0
449,豆腐皮,1030113020000000000,豆制品,68.0,豆制品,476.0
450,千页豆腐,1030113020000000000,豆制品,68.0,豆制品,476.0
451,黑芝麻粉 300g/件,1030101990000000000,谷物细粉,55.0,其他谷物细粉,379.0
452,糯米粉 kg,1030101990000000000,谷物细粉,55.0,其他谷物细粉,379.0
453,杂谷豆,1030102019900000000,谷物加工品,56.0,其他碾磨、脱壳谷物,389.0
454,混合五谷米,1030102030000000000,谷物加工品,56.0,谷物加工制品,391.0
455,腌泡小米,1030102030000000000,谷物加工品,56.0,谷物加工制品,391.0
456,有机糙米,1010101990000000000,谷物,3.0,其他谷物,13.0
457,薏仁,1010101990000000000,谷物,3.0,其他谷物,13.0
458,杂粮12谷,1010101990000000000,谷物,3.0,其他谷物,13.0
459,巴马十宝米,1010101010000000000,谷物,3.0,稻谷,4.0
460,銅製女式手表米色,1090618030000000000,钟表,340.0,其他表,3687.0
461,双針皮革表帶手表亚麻色,1090618030000000000,钟表,340.0,其他表,3687.0
462,椈木挂钟,1090618010000000000,钟表,340.0,钟,3685.0
463,铝制挂钟,1090618010000000000,钟表,340.0,钟,3685.0
464,电子闹钟,1090618010000000000,钟表,340.0,钟,3685.0
465,榉木墙壁挂钟,1090618010000000000,钟表,340.0,钟,3685.0
466,瓷制墙壁挂钟,1090618010000000000,钟表,340.0,钟,3685.0
467,旅行闹钟/折叠式,1090618010000000000,钟表,340.0,钟,3685.0
468,铝制闹钟/方型,1090618010000000000,钟表,340.0,钟,3685.0
469,姜粉,1030212010000000000,食品用原料,82.0,食品用原料粉,557.0
470,可可粉,1030212010000000000,食品用原料,82.0,食品用原料粉,557.0
471,杏鲍菇,1010112130000000000,食用菌,16.0,香菇等食用菌,57.0
472,口蘑,1010112130000000000,食用菌,16.0,香菇等食用菌,57.0
473,克劳斯蒙布朗起泡葡萄酒（瓶）,3070401000000000000,餐饮服务,392.0,餐饮服务,4147.0
474,马萨里丘梅拉齐白葡萄酒（瓶）,3070401000000000000,餐饮服务,392.0,餐饮服务,4147.0
475,马萨里丘弄臣红葡萄酒（瓶）,3070401000000000000,餐饮服务,392.0,餐饮服务,4147.0
476,玛斯力本布海亚姆庄园红葡萄酒（瓶）,3070401000000000000,餐饮服务,392.0,餐饮服务,4147.0
477,浅粉象啤酒,3070401000000000000,餐饮服务,392.0,餐饮服务,4147.0
478,胜狮啤酒,3070401000000000000,餐饮服务,392.0,餐饮服务,4147.0
479,青岛纯生（600ml） 600ml*12/件,3070401000000000000,餐饮服务,392.0,餐饮服务,4147.0
480,羊排混合香料,1070225000000000000,香料,159.0,香料,1804.0
481,牛奶啫喱,1010117000000000000,香料原料,24.0,香料原料,134.0
482,蔬菜咖喱,1010117000000000000,香料原料,24.0,香料原料,134.0
483,肉桂棒（或者粉）,1010117000000000000,香料原料,24.0,香料原料,134.0
484,香叶,1010117000000000000,香料原料,24.0,香料原料,134.0
485,桂皮,1010117000000000000,香料原料,24.0,香料原料,134.0
486,花椒,1010117000000000000,香料原料,24.0,香料原料,134.0
487,八角,1010117000000000000,香料原料,24.0,香料原料,134.0
488,丁香,1010117000000000000,香料原料,24.0,香料原料,134.0
489,茴香籽,1010117000000000000,香料原料,24.0,香料原料,134.0
490,混羊毛粗呢眼镜盒,1090620040000000000,眼镜类产品,342.0,眼镜盒（袋）,3707.0
491,亚克力眼镜/小物盒/丝绒里,1090620040000000000,眼镜类产品,342.0,眼镜盒（袋）,3707.0
492,尼龙便携式眼镜套,1090620040000000000,眼镜类产品,342.0,眼镜盒（袋）,3707.0
493,尼龙化妆道具盒 附镜子,1090620040000000000,眼镜类产品,342.0,眼镜盒（袋）,3707.0
494,铝制携帶用鏡,1090620010000000000,眼镜类产品,342.0,眼镜成镜,3704.0
495,派对眼镜,1090620010000000000,眼镜类产品,342.0,眼镜成镜,3704.0
496,PP眼镜·小物件盒  大,1090620040000000000,眼镜类产品,342.0,眼镜盒（袋）,3707.0
497,PP眼镜·小物件盒  小,1090620040000000000,眼镜类产品,342.0,眼镜盒（袋）,3707.0
498,硬式隐形眼镜携带盒,1090620040000000000,眼镜类产品,342.0,眼镜盒（袋）,3707.0
499,家具油,1070101070000000000,石油制品,128.0,润滑油,1181.0
500,便携式香薰机,1090415020000000000,空调,287.0,家用空气湿度调节装置,3347.0
501,小型超声波加湿器,1090415020000000000,空调,287.0,家用空气湿度调节装置,3347.0
502,超声波香薰加湿器,1090415020000000000,空调,287.0,家用空气湿度调节装置,3347.0
503,空气净化器,1090415020000000000,空调,287.0,家用空气湿度调节装置,3347.0
504,空气净化器专用360°集尘除臭滤网,1090415020000000000,空调,287.0,家用空气湿度调节装置,3347.0
505,小型超声波香薰机,1090415020000000000,空调,287.0,家用空气湿度调节装置,3347.0
506,超声波香薰机,1090415020000000000,空调,287.0,家用空气湿度调节装置,3347.0
507,竹制长方形箱/小,1050109040000000000,竹制品,99.0,竹编结制品，相关竹制品,838.0
508,整竹砧板,1050109030000000000,竹制品,99.0,竹制炊事用具,837.0
509,竹铲,1050109030000000000,竹制品,99.0,竹制炊事用具,837.0
510,煤竹 料理匙,1050109030000000000,竹制品,99.0,竹制炊事用具,837.0
511,竹筷,1050109030000000000,竹制品,99.0,竹制炊事用具,837.0
512,竹杯垫,1050109040000000000,竹制品,99.0,竹编结制品，相关竹制品,838.0
513,竹　笸箩,1050109040000000000,竹制品,99.0,竹编结制品，相关竹制品,838.0
514,竹甜品叉,1050109030000000000,竹制品,99.0,竹制炊事用具,837.0
515,竹餐叉,1050109030000000000,竹制品,99.0,竹制炊事用具,837.0
516,熏竹开孔烹调铲,1050109030000000000,竹制品,99.0,竹制炊事用具,837.0
517,熏竹饭勺,1050109030000000000,竹制品,99.0,竹制炊事用具,837.0
518,洗碗机适用儿童竹筷·15cm,1050109030000000000,竹制品,99.0,竹制炊事用具,837.0
519,篮子／麻蕉,1050109040000000000,竹制品,99.0,竹编结制品，相关竹制品,838.0
520,糖水（杏仁豆腐）,1030106030000000000,糖,61.0,加工糖,419.0
521,韩国幼砂糖,1030106020000000000,糖,61.0,成品糖,418.0
522,蔗糖,1010107990000000000,糖料,9.0,其他糖料,33.0
523,金黄幼砂糖,1010107990000000000,糖料,9.0,其他糖料,33.0
524,冰糖 400g/件,1010107990000000000,糖料,9.0,其他糖料,33.0
